Date,Open,High,Low,Close,Adj Close,Volume
2021-09-17,461.500000,464.549988,459.350006,461.500000,443.723816,467896
2021-09-20,459.000000,465.500000,459.000000,462.500000,444.685303,265455
2021-09-21,465.000000,465.000000,460.000000,460.000000,442.281616,83838
2021-09-22,460.500000,462.975006,460.398987,460.500000,442.762329,138970
2021-09-23,460.000000,464.500000,460.000000,463.000000,445.166046,1013434
2021-09-24,465.000000,465.000000,456.500000,458.500000,440.839386,248583
2021-09-27,458.000000,460.000000,455.000000,455.000000,437.474182,193162
2021-09-28,456.500000,458.500000,454.000000,454.000000,436.512726,572723
2021-09-29,454.000000,456.000000,450.500000,454.000000,436.512726,195485
2021-09-30,457.000000,460.500000,454.000000,457.000000,439.397156,356494
2021-10-01,461.500000,461.500000,455.000000,456.000000,438.435669,193711
2021-10-04,460.000000,460.000000,455.000000,455.000000,437.474182,280438
2021-10-05,455.500000,458.000000,455.000000,456.000000,438.435669,193303
2021-10-06,456.000000,459.500000,455.023010,457.000000,439.397156,120127
2021-10-07,460.000000,464.500000,457.500000,464.500000,446.608246,316001
2021-10-08,462.000000,467.500000,462.000000,464.000000,446.127533,132929
2021-10-11,466.500000,468.000000,465.000000,465.000000,447.089020,295216
2021-10-12,465.000000,474.000000,465.000000,474.000000,455.742310,175405
2021-10-13,475.500000,480.500000,475.473999,478.500000,460.069031,536223
2021-10-14,481.500000,482.500000,478.134003,481.000000,462.472717,228925
2021-10-15,481.000000,482.997986,479.000000,480.000000,461.511261,794460
2021-10-18,484.500000,494.500000,480.286011,494.500000,475.452728,299942
2021-10-19,497.000000,499.500000,491.529999,494.500000,475.452728,272959
2021-10-20,500.000000,500.000000,493.500000,494.000000,474.971954,156807
2021-10-21,493.000000,495.500000,492.000000,492.000000,473.049011,112266
2021-10-22,495.000000,498.500000,493.000000,494.500000,475.452728,75080
2021-10-25,499.000000,499.000000,494.209991,499.000000,479.779388,115540
2021-10-26,496.500000,500.000000,496.000000,498.500000,479.298645,122036
2021-10-27,500.000000,507.000000,498.399994,502.000000,482.663818,886148
2021-10-28,501.000000,513.000000,501.000000,510.000000,490.355682,312346
2021-10-29,513.000000,515.000000,508.000000,515.000000,495.163086,243572
2021-11-01,514.000000,516.000000,508.166992,514.000000,494.201630,235153
2021-11-02,512.000000,516.000000,511.000000,515.000000,495.163086,109127
2021-11-03,513.000000,518.000000,511.500000,516.000000,496.124603,371458
2021-11-04,513.000000,521.000000,512.997986,521.000000,506.693756,248356
2021-11-05,521.000000,521.000000,517.000000,520.000000,505.721252,240263
2021-11-08,520.000000,523.549988,518.000000,523.000000,508.638885,283307
2021-11-09,521.000000,523.000000,518.000000,519.000000,504.748688,82540
2021-11-10,519.000000,522.000000,517.000000,521.000000,506.693756,157015
2021-11-11,522.000000,523.000000,520.000000,522.000000,507.666321,55468
2021-11-12,522.000000,527.000000,520.224976,523.000000,508.638885,103268
2021-11-15,523.000000,538.000000,520.351013,535.000000,520.309326,353434
2021-11-16,535.000000,535.000000,530.000000,530.000000,515.446655,105394
2021-11-17,530.000000,538.000000,530.000000,533.000000,518.364258,160316
2021-11-18,532.000000,537.155029,529.390015,534.000000,519.336792,139533
2021-11-19,534.000000,534.000000,526.000000,527.000000,512.528992,113662
2021-11-22,527.000000,533.000000,526.000000,529.000000,514.474060,211458
2021-11-23,526.000000,533.000000,525.000000,528.000000,513.501587,63536
2021-11-24,532.000000,533.000000,525.000000,525.000000,510.583923,165088
2021-11-25,530.000000,530.000000,526.000000,526.000000,511.556427,61525
2021-11-26,520.000000,526.984985,503.000000,503.000000,489.188019,437059
2021-11-29,510.000000,515.000000,507.000000,508.000000,494.050751,233237
2021-11-30,506.000000,512.000000,505.000000,505.000000,491.133118,132947
2021-12-01,513.000000,519.000000,508.707001,519.000000,504.748688,484737
2021-12-02,512.000000,515.632996,501.000000,501.000000,487.242950,921635
2021-12-03,509.000000,509.000000,500.000000,504.000000,490.160583,91192
2021-12-06,505.000000,505.000000,497.000000,500.000000,486.270416,153047
2021-12-07,502.000000,503.000000,493.000000,494.000000,480.435181,427749
2021-12-08,497.000000,498.500000,490.500000,493.500000,479.948883,293478
2021-12-09,494.000000,507.923004,494.000000,504.000000,490.160583,196724
2021-12-10,500.000000,505.000000,498.500000,502.000000,488.215485,116018
2021-12-13,502.000000,507.000000,500.070007,501.000000,487.242950,104005
2021-12-14,500.000000,509.000000,500.000000,502.000000,488.215485,79842
2021-12-15,507.000000,513.000000,504.000000,504.000000,490.160583,241335
2021-12-16,510.000000,512.000000,502.000000,504.000000,490.160583,139414
2021-12-17,503.000000,512.000000,503.000000,512.000000,497.940887,200018
2021-12-20,503.000000,512.000000,503.000000,509.000000,495.023285,113961
2021-12-21,512.000000,517.000000,512.000000,517.000000,502.803589,54792
2021-12-22,510.000000,519.000000,510.000000,513.000000,498.913422,71914
2021-12-23,513.000000,516.000000,508.000000,510.000000,495.995789,64627
2021-12-24,515.000000,522.000000,510.000000,522.000000,507.666321,91916
2021-12-29,519.000000,520.969971,510.000000,512.000000,497.940887,144980
2021-12-30,512.000000,520.000000,511.000000,516.000000,501.831055,74537
2021-12-31,515.000000,520.995972,515.000000,516.000000,501.831055,16147
2022-01-04,520.000000,551.000000,518.000000,545.000000,530.034790,428623
2022-01-05,545.000000,546.000000,536.000000,536.000000,521.281860,156668
2022-01-06,536.000000,543.000000,532.000000,532.000000,517.391724,134577
2022-01-07,536.000000,536.000000,528.000000,532.000000,517.391724,98240
2022-01-10,535.000000,536.000000,520.000000,520.000000,505.721252,221386
2022-01-11,527.000000,529.000000,506.000000,508.000000,494.050751,103913
2022-01-12,516.000000,523.000000,509.000000,513.000000,498.913422,131058
2022-01-13,516.000000,519.000000,511.000000,513.000000,498.913422,75602
2022-01-14,515.000000,518.000000,502.000000,512.000000,497.940887,238956
2022-01-17,505.000000,513.181030,503.000000,505.000000,491.133118,142382
2022-01-18,501.000000,504.000000,494.500000,498.500000,484.811615,211648
2022-01-19,493.000000,501.000000,490.500000,493.000000,479.462646,209469
2022-01-20,493.000000,505.000000,493.000000,499.000000,485.297852,117078
2022-01-21,496.000000,504.888000,495.500000,501.000000,487.242950,149061
2022-01-24,492.500000,500.000000,487.000000,489.500000,476.058716,492678
2022-01-25,495.000000,505.737000,490.554993,495.500000,481.893982,889401
2022-01-26,495.000000,512.000000,495.000000,509.000000,495.023285,117933
2022-01-27,501.000000,515.000000,501.000000,515.000000,500.858521,87069
2022-01-28,507.000000,517.000000,507.000000,515.000000,500.858521,233765
2022-01-31,512.000000,519.000000,512.000000,513.000000,498.913422,79365
2022-02-01,516.000000,520.000000,512.000000,517.000000,502.803589,74341
2022-02-02,517.000000,521.000000,513.364990,520.000000,505.721252,120563
2022-02-03,517.000000,521.767029,508.000000,508.000000,494.050751,60664
2022-02-04,520.000000,520.000000,509.000000,510.000000,495.995789,71312
2022-02-07,512.000000,519.000000,512.000000,516.000000,501.831055,78446
2022-02-08,520.000000,522.000000,518.966980,519.000000,504.748688,101261
2022-02-09,523.000000,525.000000,514.000000,514.000000,499.885986,254304
2022-02-10,514.000000,520.898987,512.106018,520.000000,505.721252,73049
2022-02-11,513.000000,522.000000,513.000000,515.000000,500.858521,262342
2022-02-14,508.000000,515.000000,505.000000,509.000000,495.023285,133714
2022-02-15,514.000000,525.000000,512.333008,524.000000,509.611389,79141
2022-02-16,525.000000,525.000000,512.000000,516.000000,501.831055,182602
2022-02-17,524.000000,524.000000,513.000000,520.000000,505.721252,82736
2022-02-18,515.000000,519.469971,508.000000,511.000000,496.968353,105629
2022-02-21,511.000000,518.000000,504.000000,504.000000,490.160583,105502
2022-02-22,509.000000,509.000000,496.000000,502.000000,488.215485,779518
2022-02-23,501.000000,503.187012,498.000000,498.000000,484.325317,455913
2022-02-24,492.000000,492.500000,487.000000,489.000000,475.572449,2206457
2022-02-25,490.000000,494.000000,486.000000,494.000000,480.435181,1021360
2022-02-28,495.000000,496.000000,486.500000,493.500000,479.948883,152533
2022-03-01,492.000000,498.674988,491.000000,495.000000,481.407684,87582
2022-03-02,501.000000,504.000000,494.000000,500.000000,486.270416,118384
2022-03-03,500.000000,506.000000,496.500000,497.000000,483.352783,176547
2022-03-04,499.500000,509.000000,499.000000,502.000000,488.215485,274985
2022-03-07,501.000000,507.500000,485.273010,490.000000,476.545013,417156
2022-03-08,485.000000,489.000000,481.500000,481.500000,468.278412,269130
2022-03-09,480.000000,488.325989,479.500000,485.000000,471.682281,202618
2022-03-10,494.000000,495.500000,480.000000,484.500000,471.196045,188072
2022-03-11,481.000000,493.000000,479.494995,483.000000,469.737213,587104
2022-03-14,478.000000,486.500000,478.000000,485.000000,471.682281,108080
2022-03-15,476.500000,487.000000,476.500000,485.000000,471.682281,142447
2022-03-16,496.000000,498.500000,490.799988,496.000000,482.380219,344058
2022-03-17,498.500000,498.500000,490.000000,491.000000,477.517548,135287
2022-03-18,498.000000,498.000000,488.500000,488.500000,475.086182,752580
2022-03-21,501.000000,505.000000,493.000000,504.000000,490.160583,223303
2022-03-22,506.000000,509.000000,504.316986,508.000000,494.050751,77914
2022-03-23,511.000000,511.000000,497.553009,503.000000,489.188019,233209
2022-03-24,506.000000,506.100006,502.000000,502.000000,488.215485,82062
2022-03-25,502.000000,507.000000,502.000000,507.000000,493.078217,265108
2022-03-28,502.000000,511.000000,502.000000,506.000000,492.105652,115303
2022-03-29,502.000000,520.000000,500.000000,518.000000,503.776154,149574
2022-03-30,516.000000,516.989990,507.666992,513.000000,498.913422,65890
2022-03-31,514.000000,516.588989,506.000000,506.000000,492.105652,68055
